Index,NumStates, TimeTaken(ms),EquivalenceQueries, MembershipQueries
1982,205,262,28,622080
1983,176,66,12,166340
1984,204,80,11,206570
1985,21,5,9,13813
1986,158,62,14,158991
1987,17,4,7,11132
1988,22,6,8,16780
1989,13,2,6,6266
1990,153,111,16,271103
1991,10,2,4,4226
1992,68,16,9,46139
1993,221,151,19,375675
1994,229,151,20,367834
1995,46,12,9,35521
1996,12,2,6,5267
1997,233,109,12,270591
1998,22,5,7,13531
1999,194,84,16,211537
2000,58,13,9,34495
2001,29,5,5,15078
2002,38,9,7,25268
2003,167,104,18,267245
2004,85,31,11,83277
2005,23,4,6,9735
2006,220,390,30,928875
2007,168,52,11,135374
2008,224,103,17,256954
2009,176,292,25,678450
2010,196,389,24,791872
2011,67,19,9,53750
2012,51,12,10,35323
2013,134,218,17,474595
2014,1,0,1,65
2015,132,75,19,184803
2016,51,26,12,65860
2017,107,98,23,240561
2018,179,137,23,330946
2019,178,115,21,291629
2020,104,82,19,202885
2021,121,189,16,426646
2022,229,113,13,278703
2023,162,110,19,277694
2024,70,21,9,54093
2025,85,29,10,75379
2026,1,0,1,65
2027,67,22,8,60504
2028,192,141,21,351734
2029,228,135,18,327700
2030,195,266,29,628515
2031,51,24,12,67844
2032,26,8,6,19675
2033,224,83,16,213085
2034,94,82,24,203780
2035,121,50,11,125706
2036,134,68,16,172163
2037,208,113,14,286376
2038,78,25,12,64919
2039,146,109,20,269696
2040,89,35,9,89865
2041,165,79,12,202874
2042,155,53,10,137961
2043,221,154,19,376084
2044,177,151,17,360006
2045,225,214,23,510390
2046,96,26,12,73255
2047,72,19,12,54193
2048,159,61,12,158358
2049,65,21,11,56678
2050,131,41,10,107344
2051,44,22,10,59856
2052,126,83,13,201979
2053,37,10,11,29284
2054,115,54,13,142747
2055,29,6,8,18993
2056,126,52,10,135618
2057,148,57,12,148372
2058,224,133,20,326737
2059,228,99,12,250319
2060,16,4,5,11611
2061,171,85,13,219643
2062,45,22,11,58324
2063,150,106,24,262185
2064,34,9,9,26444
2065,195,460,27,960800
2066,200,108,16,271014
2067,69,80,20,204166
2068,103,64,18,166958
2069,1,0,1,65
2070,179,452,32,944640
2071,220,92,12,223726
2072,238,479,28,1057621
2073,82,21,8,55051
2074,178,80,13,211639
2075,168,190,25,453592
2076,89,51,13,135774
2077,122,83,14,213591
2078,58,17,10,51080
2079,110,49,12,126723
2080,227,147,20,356279
2081,77,24,12,63574
2082,55,14,10,38948
2083,81,28,11,76441
2084,18,2,4,7086
2085,142,63,13,160654
2086,152,67,10,169665
2087,194,201,26,484190
2088,242,164,21,395269
2089,202,90,12,224750
2090,179,92,15,232124
2091,228,114,15,285367
2092,92,21,10,55647
2093,109,41,10,101696
2094,1,0,1,65
2095,140,89,18,224898
2096,11,1,4,4336
2097,188,111,19,269121
2098,184,81,12,199549
2099,136,123,19,283301
2100,18,2,7,8587
2101,218,108,14,262735
2102,14,2,4,6569
2103,204,90,16,231712
2104,120,72,12,175863
2105,164,55,12,141618
2106,239,182,16,436443
2107,21,4,7,11673
2108,79,26,9,70703
2109,149,307,32,679465
2110,208,73,10,182211
2111,151,61,11,158442
2112,41,26,15,68533
2113,213,133,16,327057
2114,103,63,17,166134
2115,27,11,6,30672
2116,187,118,20,296498
2117,216,332,26,762056
2118,36,14,13,40027
2119,43,10,7,27211
2120,23,4,7,12431
2121,174,323,24,720891
2122,226,302,22,673613
2123,44,12,10,34032
2124,228,96,14,241402
2125,1,0,1,65
2126,162,74,12,191615
2127,202,85,11,213241
2128,232,100,11,248290
2129,187,73,13,186196
2130,133,49,10,126784
2131,1,0,1,65
2132,122,40,10,104140
2133,135,56,14,142494
2134,28,5,7,13452
2135,12,1,6,5330
2136,52,18,11,49056
2137,246,166,19,408167
2138,113,40,11,102813
2139,141,44,8,111503
2140,112,41,11,112883
2141,49,10,13,30416
2142,217,100,15,248077
2143,239,229,24,531399
2144,143,67,12,172646
2145,116,34,10,91986
2146,123,62,13,160399
2147,162,101,18,252209
2148,167,106,19,265767
2149,91,38,11,103331
2150,33,6,7,18468
2151,46,14,11,42143
2152,197,127,19,311710
2153,158,92,13,235018
2154,57,31,10,81561
2155,144,52,11,135434
2156,187,130,17,326450
2157,211,96,13,247146
2158,213,77,13,186667
2159,134,47,12,127917
2160,157,66,14,162716
2161,86,29,10,75892
2162,208,162,24,398198
2163,100,84,23,206338
2164,126,72,18,189833
2165,62,57,21,145148
2166,116,45,10,113377
2167,95,40,11,106165
2168,93,74,15,188130
2169,234,112,15,280700
2170,48,12,9,35048
2171,29,7,6,17830
2172,34,10,11,28813
2173,148,55,13,144019
2174,53,13,10,35732
2175,187,263,26,609081
2176,7,1,5,2944
2177,212,77,13,192287
2178,103,46,14,122636
2179,208,139,20,347831
2180,74,64,16,158325
2181,198,84,14,218057
2182,75,29,14,77350
2183,45,8,8,24064
2184,209,258,25,605914
2185,30,10,9,27444
2186,19,4,6,10808
2187,19,6,8,16134
2188,81,20,11,55498
2189,56,16,7,43778
2190,101,40,10,103604
2191,34,5,7,15884
2192,219,104,13,253442
2193,98,40,12,98971
2194,79,23,7,56316
2195,47,10,8,28439
2196,132,51,13,130730
2197,57,16,13,44094
2198,109,40,9,105158
2199,47,20,11,54007
2200,104,48,14,121493
2201,136,51,14,135469
2202,35,14,10,36558
2203,198,79,12,201797
2204,61,43,15,108923
2205,85,26,13,71382
2206,28,9,7,25582
2207,165,75,13,187757
2208,146,59,16,152787
2209,114,115,19,271963
2210,232,133,17,330716
2211,64,33,12,87839
2212,203,81,12,205382
2213,35,7,7,18809
2214,111,42,12,110989
2215,212,101,15,252705
2216,184,112,16,275519
2217,61,16,9,42868
2218,49,15,11,41199
2219,53,21,9,57440
2220,111,38,13,103640
2221,230,311,22,718843
2222,217,147,17,370014
2223,56,16,10,45813
2224,37,18,9,51190
2225,43,10,9,27678
2226,90,30,9,80945
2227,174,119,20,281058
2228,157,211,24,481578
2229,119,38,13,99285
2230,76,30,12,81796
2231,180,194,20,454635
2232,51,12,9,33718
2233,199,73,12,182781
2234,35,12,12,33246
2235,227,100,15,248150
2236,52,16,9,43824
2237,191,68,12,169926
2238,1,0,1,65
2239,116,206,29,470156
2240,129,49,11,126237
2241,143,68,16,180165
2242,121,42,11,112918
2243,32,8,9,22543
2244,161,171,29,405366
2245,60,19,9,56106
2246,214,84,11,211437
2247,84,34,12,91255
2248,108,63,18,150492
2249,126,50,11,122741
2250,167,182,21,424989
2251,38,10,9,30811
2252,163,84,15,214776
2253,92,81,15,199785
2254,16,3,7,6948
2255,89,30,12,81033
2256,147,87,13,217212
2257,155,138,18,328026
2258,155,78,14,203023
2259,28,7,9,21303
2260,62,20,12,54677
2261,186,85,16,204457
2262,205,91,16,230811
2263,60,37,15,93610
2264,53,27,10,74171
2265,166,81,14,202655
2266,42,17,10,47785
2267,85,32,12,90861
2268,156,148,20,351932
2269,193,126,17,316202
2270,152,66,13,170343
2271,180,126,17,313861
2272,59,22,15,55765
2273,20,3,6,9327
2274,91,33,12,86736
2275,196,108,16,268616
2276,207,128,17,318506
2277,219,83,11,203230
2278,149,132,21,329459
2279,110,40,12,104504
2280,121,184,26,418442
2281,71,20,9,52782
2282,116,52,13,134698
2283,94,31,13,80008
2284,29,5,7,17725
2285,50,16,10,43827
2286,121,42,11,114058
2287,197,68,9,173749
2288,50,21,9,57660
2289,59,20,13,53590
2290,29,6,7,19394
2291,161,67,14,173266
2292,55,18,9,52030
2293,196,117,14,295248
2294,57,21,9,57066
2295,18,3,5,8493
2296,173,85,10,215031
2297,110,41,13,112939
2298,46,9,9,25000
2299,28,5,6,13601
2300,15,2,7,7263
2301,44,8,8,23327
2302,9,1,4,4895
2303,18,3,7,10006
2304,243,163,15,389303
2305,167,68,13,173070
2306,211,91,16,228044
2307,224,103,14,253764
2308,80,59,14,149129
2309,191,81,13,208284
2310,57,33,13,90258
2311,211,149,18,365592
2312,254,164,18,409920
2313,168,65,11,165366
2314,193,259,28,625387
2315,154,185,23,445308
2316,137,48,13,128574
2317,190,146,15,348160
2318,1,1,1,65
2319,104,52,15,141183
2320,23,5,6,13724
2321,1,0,1,65
2322,49,16,10,42968
2323,113,50,14,125404
2324,163,161,18,380792
2325,102,33,9,85972
2326,74,102,17,228129
2327,158,90,11,224336
2328,200,68,11,167626
2329,42,11,7,28889
2330,122,78,16,201621
2331,42,8,6,22641
2332,34,15,11,43210
2333,220,123,13,308015
2334,100,34,11,90428
2335,1,0,1,65
2336,31,17,15,46609
2337,1,0,1,65
2338,88,59,16,152414
2339,235,83,15,207497
2340,152,74,11,179050
2341,50,16,11,45291
2342,47,14,10,38912
2343,143,94,20,238883
2344,81,29,10,80567
2345,122,216,31,493859
2346,77,21,11,57167
2347,189,184,27,437621
2348,93,47,12,117758
2349,48,16,9,43029
2350,47,15,8,45532
2351,149,87,17,223926
2352,246,183,19,408150
2353,89,30,13,81408
2354,162,67,10,171189
2355,144,51,12,134899
2356,116,64,13,166492
2357,1,0,1,65
2358,21,5,6,14616
2359,44,15,9,41972
2360,52,23,11,62074
2361,129,59,14,151320
2362,84,43,17,113526
2363,114,62,15,163075
2364,1,0,1,65
2365,207,103,14,247217
2366,165,204,26,478712
2367,78,28,14,76167
2368,1,0,1,65
2369,14,3,5,7715
2370,19,3,4,10366
2371,186,78,12,197527
2372,50,48,22,119770
2373,136,35,12,91004
2374,105,60,16,154654
2375,125,52,11,130282
2376,199,64,14,164857
2377,1,0,1,65
2378,92,60,16,153859
2379,131,69,17,174381
2380,196,122,18,304369
2381,147,108,20,248873
2382,221,126,13,314739
2383,81,23,9,63545
2384,63,47,18,117765
2385,142,71,14,182250
2386,74,69,20,178692
2387,117,41,12,105276
2388,12,2,4,5628
2389,135,61,11,153801
2390,237,144,16,350540
2391,100,58,18,148022
2392,1,0,1,65
2393,101,32,11,85890
2394,26,8,8,22323
2395,205,75,12,189452
2396,233,77,10,186825
2397,32,6,8,17315
2398,24,4,7,11891
2399,79,58,17,144474
2400,74,24,13,64741
2401,166,107,17,275821
2402,166,76,14,194158
2403,226,106,16,265575
2404,128,44,11,120426
2405,1,1,1,65
2406,196,110,15,266330
2407,49,12,9,36661
2408,17,4,7,13592
2409,120,44,11,104491
2410,90,85,21,201857
2411,148,43,11,109749
2412,199,652,24,1333522
2413,34,10,10,29066
2414,9,1,5,4519
2415,1,0,1,65
2416,81,28,14,77788
2417,105,55,13,145563
2418,164,135,25,337815
2419,234,344,28,792264
2420,79,72,13,171563
2421,197,82,14,208020
2422,56,16,10,45403
2423,184,186,24,456418
2424,231,75,12,187973
2425,115,32,12,85852
2426,101,35,11,93935
2427,141,77,20,201885
2428,208,94,15,230674
2429,148,55,9,138593
2430,165,110,18,268977
2431,53,29,10,71772
2432,191,90,15,228932
2433,135,47,12,121437
2434,21,2,8,8075
2435,191,80,12,195553
2436,178,72,12,177661
2437,20,6,6,16854
2438,79,19,7,51580
2439,203,159,21,391610
2440,184,142,26,352547
2441,64,24,11,67931
2442,126,39,11,104532
2443,192,78,13,192595
2444,81,43,15,114679
2445,91,28,9,72561
2446,64,18,10,53635
2447,222,73,12,177079
2448,27,7,7,23407
2449,117,43,11,107966
2450,103,113,24,285555
2451,174,75,13,195731
2452,199,363,32,861939
2453,46,10,9,25467
2454,21,4,6,11648
2455,30,6,8,17748
2456,114,79,21,201818
2457,33,12,11,33921
2458,181,361,29,805672
2459,49,16,8,45479
2460,80,30,11,80030
2461,29,5,7,14640
2462,46,12,10,33939
2463,161,134,18,323187
2464,227,102,16,247897
2465,111,45,14,118957
2466,73,22,10,62174
2467,32,8,8,21917
2468,131,44,10,116540
2469,29,5,8,15860
2470,227,235,24,543523
2471,91,63,23,161924
2472,125,66,15,174631
2473,27,6,6,16258
2474,39,15,10,40132
2475,1,0,1,65
2476,93,28,12,76249
2477,105,108,20,271017
2478,105,42,9,109632
2479,17,2,6,8241
2480,64,53,12,136880
2481,250,314,25,713272
2482,247,107,13,260569
2483,24,5,6,15585
2484,102,34,13,90285
2485,174,68,11,173319
2486,106,55,14,141358
2487,205,135,18,335272
2488,154,91,19,226268
2489,73,45,14,112872
2490,236,288,27,676956
2491,210,91,11,220039
2492,217,119,16,295823
2493,12,2,6,5482
2494,59,19,13,53949
2495,126,47,9,119451
2496,49,13,10,36415
2497,167,80,15,205075
2498,168,232,24,532909
2499,222,96,14,237886
2500,129,51,16,136215
2501,1,0,1,65
2502,96,57,15,146128
2503,113,41,12,110783
2504,168,151,23,358331
2505,142,134,23,322896
2506,210,91,10,228014
2507,91,50,14,128292
2508,152,66,13,161273
2509,2,0,1,129
2510,1,0,1,65
2511,86,33,11,88448
2512,200,90,13,229242
2513,19,4,7,12111
2514,22,6,9,15287
2515,219,161,20,397989
2516,68,19,10,50762
2517,117,39,9,102053
2518,154,79,15,195789
2519,1,0,1,65
2520,239,105,17,261789
2521,193,76,12,191281
2522,110,48,14,121917
2523,1,0,1,65
2524,138,63,13,165395
2525,204,94,19,242221
2526,14,2,5,4828
2527,40,11,9,30426
2528,92,58,15,148773
2529,176,65,10,162878
2530,56,22,9,61220
2531,234,99,14,250228
2532,139,53,11,131554
2533,71,25,7,68997
2534,129,40,11,103207
2535,85,28,11,75513
2536,83,26,12,73365
2537,36,17,10,46689
2538,35,7,8,21884
2539,214,131,18,313450
2540,112,59,14,151803
2541,66,21,10,57970
2542,180,236,22,538356
2543,87,30,15,80068
2544,188,91,14,227894
2545,88,24,10,66247
2546,24,5,8,14775
2547,196,90,14,224902
2548,78,24,10,65907
2549,47,22,11,54137
2550,130,50,13,124363
2551,228,140,16,349741
2552,105,32,10,76568
2553,185,93,15,234732
2554,4,0,3,816
2555,166,144,17,344433
2556,112,34,9,86570
2557,100,38,14,100075
2558,194,124,18,316032
2559,45,11,10,29152
2560,156,69,14,172211
2561,183,87,13,217138
2562,41,24,10,63580
2563,197,176,23,426833
2564,199,127,15,308014
2565,136,48,10,129417
2566,216,89,13,223026
2567,112,48,13,125607
2568,258,133,13,323017
2569,27,6,6,17490
2570,227,432,36,968858
2571,47,11,10,32784
2572,104,43,13,111087
2573,94,29,7,75259
2574,209,110,16,275631
2575,82,76,15,183336
2576,60,18,11,52909
2577,41,16,10,42248
2578,220,105,13,248980
2579,161,46,12,117321
2580,165,57,9,141533
2581,61,29,10,75898
2582,15,2,7,6754
2583,245,522,37,1193569
2584,165,120,20,301722
2585,216,174,19,434653
2586,29,15,11,36198
2587,189,79,13,203007
2588,208,104,16,261616
2589,203,84,13,205947
2590,112,50,12,128914
2591,34,7,10,23327
2592,226,101,13,243257
2593,111,48,13,127511
2594,110,44,17,111637
2595,188,87,17,220540
2596,150,77,15,195035
2597,129,88,17,216536
2598,202,324,32,738620
2599,98,26,9,71450
2600,151,71,14,180637
2601,120,45,12,120989
2602,193,95,15,239105
2603,230,116,14,286548
2604,156,145,16,359645
2605,122,48,11,117708
2606,176,79,12,204311
2607,189,80,14,202532
2608,77,23,8,61675
2609,56,15,10,42442
2610,93,31,9,80705
2611,1,0,1,65
2612,155,72,15,184517
2613,1,0,1,65
2614,141,54,16,141587
2615,162,52,10,128337
2616,43,11,9,29343
2617,166,64,14,162038
2618,74,50,16,130190
2619,195,351,30,794491
2620,1,0,1,65
2621,161,369,31,781718
2622,103,136,14,315943
2623,181,189,22,449926
2624,43,17,13,47571
2625,22,3,7,9622
2626,192,339,30,797418
2627,87,30,8,79955
2628,141,76,18,195298
2629,239,78,10,191753
2630,176,70,15,175711
2631,157,63,17,155820
2632,102,40,12,103036
2633,197,114,16,275458
2634,1,0,1,65
2635,92,39,12,95871
2636,138,39,13,96745
2637,60,23,11,61564
2638,70,54,16,144182
2639,89,47,14,124061
2640,12,1,5,4874
2641,164,175,18,399088
2642,211,140,18,348124
2643,142,77,15,200196
2644,145,71,17,186597
2645,127,47,15,123794
2646,115,81,20,206408
2647,201,95,14,229824
2648,184,104,15,254208
2649,175,111,16,280460
2650,187,138,18,341316
2651,1,0,1,65
2652,227,108,14,264018
2653,153,97,18,239487
2654,250,310,29,728645
2655,49,13,7,33633
2656,188,66,14,166599
2657,39,9,7,26185
2658,100,98,18,239933
2659,31,8,10,25239
2660,88,37,12,97071
2661,52,24,15,66184
2662,93,38,12,98291
2663,202,110,16,273203
2664,56,13,9,37138
2665,61,17,9,45939
2666,55,14,8,40247
2667,26,12,11,28571
2668,149,61,12,156637
2669,40,10,7,26372
2670,208,84,13,210682
2671,124,147,27,358603
2672,61,24,17,65875
2673,199,109,18,273535
2674,44,11,9,31210
2675,159,79,16,205558
2676,63,16,11,44533
2677,127,95,22,240922
2678,97,25,8,69923
2679,133,49,10,122550
2680,128,40,11,100652
2681,214,140,18,352870
2682,1,0,1,65
2683,220,225,22,520014
2684,186,83,12,207056
2685,151,55,11,140576
2686,154,47,12,122940
2687,134,53,12,139986
2688,153,258,30,593988
2689,80,31,13,82894
2690,40,9,8,25104
2691,72,22,11,63997
2692,1,0,1,65
2693,97,41,12,110307
2694,50,19,13,53235
2695,226,293,24,695011
2696,108,32,8,88372
2697,53,18,11,47870
2698,101,56,11,141419
2699,177,90,16,229960
2700,235,160,15,377117
2701,115,40,8,107817
2702,136,41,12,105518
2703,157,56,11,141240
2704,227,333,31,791199
2705,227,102,16,255573
2706,64,38,15,94861
2707,132,51,11,137815
2708,70,25,12,67944
2709,63,21,12,55181
2710,92,32,12,85474
2711,94,31,11,82066
2712,29,10,10,26250
2713,84,29,12,81321
2714,30,6,10,16342
2715,174,95,16,244495
2716,1,1,1,65
2717,27,7,6,20731
2718,39,7,8,20953
2719,6,0,3,1198
2720,25,9,9,24346
2721,95,60,16,150886
2722,115,43,16,116639
2723,170,176,25,426946
2724,123,47,12,121674
2725,156,97,19,243430
2726,50,29,15,74463
2727,73,22,13,62274
2728,129,74,13,185953
2729,1,0,1,65
2730,152,70,16,177286
2731,228,197,19,480486
2732,193,109,13,275773
2733,234,83,11,209803
2734,125,35,10,89585
2735,55,17,10,48927
2736,152,116,18,299355
2737,61,19,11,54042
2738,46,15,12,43868
2739,206,257,24,602590
2740,104,65,15,162877
2741,170,128,20,319595
2742,56,13,9,38120
2743,109,83,19,200056
2744,1,0,1,65
2745,73,23,9,63375
2746,216,193,21,468705
2747,12,2,4,6313
2748,59,13,6,38165
2749,50,13,9,35034
2750,238,182,18,439643
2751,203,114,18,278947
2752,27,9,9,26025
2753,221,256,32,607972
2754,172,65,13,171061
2755,193,89,12,229409
2756,208,84,13,215377
2757,93,47,16,121271
2758,77,23,9,60884
2759,36,8,5,21798
2760,115,61,14,166918
2761,183,104,19,266530
2762,207,86,13,209204
2763,1,0,1,65
2764,37,8,9,23621
2765,214,93,13,230018
2766,1,0,1,65
2767,80,35,14,95766
2768,126,49,12,122994
2769,111,44,13,116626
2770,152,40,12,102951
2771,36,8,7,24805
2772,87,38,12,100475
2773,1,0,1,65
2774,100,106,21,263210
2775,117,61,14,158689
2776,225,80,14,202683
2777,56,24,12,64796
2778,169,73,15,186076
2779,89,44,12,116102
2780,87,33,15,86218
2781,60,15,8,43235
2782,141,52,9,130929
2783,66,25,12,69222
2784,18,4,6,9832
2785,64,62,19,156258
2786,221,102,15,253887
2787,137,60,13,160110
2788,241,131,13,310199
2789,163,63,14,159523
2790,27,5,8,15899
2791,210,104,14,256180
2792,25,4,6,12157
2793,45,21,11,55099
2794,109,52,15,135040
2795,118,49,14,123204
2796,99,34,12,88590
2797,112,48,12,126725
2798,75,35,16,99156
2799,120,47,11,123424
2800,114,39,11,103227
2801,246,87,14,211495
2802,11,1,5,4460
2803,159,139,26,341772
2804,196,75,13,185841
2805,124,37,12,100026
2806,102,52,18,138141
2807,94,25,9,66043
2808,160,145,27,349723
2809,212,83,13,211174
2810,49,13,12,38381
2811,36,10,9,27481
2812,72,17,9,42846
2813,150,169,22,401163
2814,20,4,6,12708
2815,149,55,10,138856
2816,205,148,23,358359
2817,1,0,1,65
2818,34,7,5,17912
2819,29,6,7,15745
2820,90,33,11,91038
2821,37,11,8,31824
2822,133,52,13,129060
2823,236,233,24,561947
2824,79,27,11,75642
2825,52,14,11,41616
2826,66,20,9,56032
2827,108,40,11,107531
2828,133,54,11,142951
2829,54,18,11,48044
2830,202,290,31,669923
2831,104,29,10,78394
2832,131,44,11,113969
2833,195,223,17,508955
2834,247,172,18,418053
2835,181,97,19,240479
2836,46,14,9,37044
2837,147,112,20,279033
2838,128,40,13,104226
2839,83,29,13,80147
2840,109,43,15,113733
2841,34,16,11,42100
2842,1,0,1,65
2843,206,68,13,162679
2844,147,57,13,150681
2845,192,73,11,184747
2846,49,16,10,44205
2847,37,10,9,30601
2848,25,5,6,13256
2849,117,59,14,152001
2850,15,3,6,8413
2851,218,117,18,289205
2852,1,0,1,65
2853,127,40,11,102119
2854,247,134,12,324325
2855,161,67,12,170908
2856,51,19,12,51496
2857,216,83,13,205258
2858,159,63,13,167145
2859,202,312,30,729242
2860,123,75,16,195942
2861,133,83,13,216903
2862,114,43,15,115684
2863,169,65,11,166236
2864,79,73,19,181558
2865,230,178,20,429870
2866,200,178,19,447947
2867,54,17,10,48549
2868,87,30,11,84905
2869,204,95,15,232329
2870,96,24,13,63455
2871,184,90,15,228481
2872,88,29,11,77630
2873,14,3,5,7052
2874,77,29,13,79371
2875,33,7,7,21665
2876,105,75,15,181583
2877,155,69,12,180998
2878,97,53,15,140087
2879,37,7,8,18615
2880,170,108,18,266818
2881,234,112,14,269867
2882,14,1,5,5748
2883,145,51,13,131413
2884,222,187,24,460328
2885,143,65,13,165142
2886,125,76,20,193010
2887,94,31,11,81507
2888,1,0,1,65
2889,128,61,13,160410
2890,173,68,10,168921
2891,201,94,12,234915
2892,191,197,23,475352
2893,58,16,8,46690
2894,165,150,27,364318
2895,13,2,5,6028
2896,143,48,15,126826
2897,41,9,8,26038
2898,43,12,7,32461
2899,202,162,21,370476
2900,99,122,17,253600
2901,10,2,6,5758
2902,180,150,22,376591
2903,119,38,12,99268
2904,105,71,18,177651
2905,189,73,12,180854
2906,200,314,23,689651
2907,107,97,22,247866
2908,12,1,5,4867
2909,194,205,21,492526
2910,97,54,13,141206
2911,27,6,10,17957
2912,117,164,19,364470
2913,161,76,15,184795
2914,104,37,11,99367
2915,161,82,17,212359
2916,46,11,7,30497
2917,60,30,11,78864
2918,155,182,26,435235
2919,184,194,20,461433
2920,229,95,11,233247
2921,147,76,16,196025
2922,161,137,17,337987
2923,86,51,16,128820
2924,191,194,28,469742
2925,195,436,35,986245
2926,219,114,15,285744
2927,139,40,12,103612
2928,36,13,13,35104
2929,34,12,12,34568
2930,203,269,28,625920
2931,1,0,1,65
2932,211,158,18,381543
2933,108,63,20,170157
2934,165,260,29,611105
2935,21,4,6,12803
2936,47,20,14,53089
2937,34,6,6,18144
2938,214,86,10,212416
2939,60,13,10,37287
2940,28,11,9,30419
2941,183,250,33,601695
2942,110,43,11,114274
2943,29,9,8,27135
2944,1,0,1,65
2945,126,96,20,243286
2946,225,157,18,383761
2947,97,36,11,97738
2948,84,25,9,66389
2949,120,89,21,221536
2950,37,7,8,21894
2951,85,32,14,90134
2952,29,6,6,18242
2953,200,89,15,216549
2954,172,67,12,171358
2955,105,44,14,116189
2956,1,0,1,65
2957,15,2,6,8049
2958,61,32,12,83610
2959,64,20,9,57371
2960,81,28,12,77168
2961,50,12,9,33668
2962,215,108,11,260304
2963,152,68,12,181072
2964,151,97,20,239248
2965,13,3,4,6118
2966,49,15,8,42551
2967,84,62,13,149893
2968,215,75,14,187696
2969,212,215,24,507502
2970,137,69,15,180501
2971,191,80,12,205848
2972,176,162,21,385159
2973,161,89,14,231735
2974,196,143,19,346023
2975,1,0,1,65
2976,167,55,12,135454
2977,43,16,11,47322
2978,231,94,13,232065
2979,35,10,8,28981
2980,26,6,8,18375
2981,98,35,13,91004
2982,105,46,11,123341
2983,57,24,13,62836
2984,138,223,22,449592
2985,49,11,9,31644
2986,244,105,14,260288
2987,69,20,11,52703
2988,232,425,22,963174
2989,150,49,12,128458
2990,86,31,10,85221
2991,219,81,11,206777
2992,211,177,18,416552
2993,202,148,22,363273
2994,128,250,28,560072
2995,132,148,21,350541
2996,97,57,16,148977
2997,87,25,9,61080
2998,92,34,16,86725
2999,30,10,9,26641
3000,1,0,1,65
3001,21,6,9,17659
3002,135,49,10,124744
3003,144,248,25,547437
3004,33,9,10,25574
3005,165,79,12,204037
3006,180,67,14,169448
3007,206,81,12,206917
3008,204,82,11,202957
3009,228,97,12,243608
3010,17,3,7,9962
3011,218,111,12,270693
3012,56,24,14,64266
3013,202,235,23,541098
3014,170,252,20,569054
3015,156,67,15,171685
3016,21,4,7,13487
3017,230,134,16,339272
3018,14,3,6,6824
3019,1,0,1,65
3020,125,47,10,125009
3021,233,113,16,273169
3022,217,84,13,207152
3023,156,74,13,181434
3024,71,47,17,125219
3025,149,53,13,138633
3026,152,51,11,132714
3027,20,5,10,14447
3028,45,12,8,33483
3029,95,55,14,140936
3030,98,56,17,140850
3031,58,14,7,38350
3032,1,1,1,65
3033,100,108,30,275215
3034,220,175,21,421397
3035,32,7,8,21567
3036,189,147,23,362342
3037,44,10,6,28432
3038,78,37,12,96263
3039,171,67,15,173274
3040,179,64,15,166701
3041,78,27,11,75357
3042,83,48,19,124073
3043,224,222,25,516154
3044,34,9,8,25067
3045,238,124,14,302760
3046,16,3,6,7586
3047,227,153,19,376724
3048,120,44,13,118345
3049,73,22,10,61240
3050,92,27,10,75145
3051,26,5,7,14306
3052,39,9,9,24423
3053,145,60,15,159220
3054,153,95,21,246768
3055,189,94,16,229351
3056,23,5,7,15208
3057,142,53,11,140545
3058,242,133,13,324076
3059,63,26,13,69900
3060,160,76,15,198199
3061,44,32,12,82390
3062,106,65,16,169343
3063,91,29,11,77160
3064,138,61,12,159054
3065,132,64,13,169776
3066,211,82,14,213066
3067,145,57,13,145260
3068,179,72,10,176531
3069,97,42,13,115639
3070,21,4,6,11309
3071,98,100,21,237839
3072,220,211,21,506500
3073,118,52,16,123534
3074,148,76,14,189339
3075,25,6,8,17232
3076,217,99,14,246321
3077,203,135,19,338280
3078,169,125,25,317508
3079,57,32,11,84632
3080,198,99,15,251081
3081,49,14,7,42227
3082,207,223,21,519157
3083,52,17,10,46275
3084,90,23,11,65310
3085,39,11,10,31630
3086,225,179,17,436652
3087,112,36,9,91262
3088,126,39,10,102439
3089,43,12,10,33015
3090,131,50,12,134582
3091,112,44,14,116712
3092,15,2,6,5471
3093,190,81,14,205558
3094,41,12,10,33482
3095,23,5,8,13900
3096,85,53,19,134760
3097,238,101,14,256533
3098,38,12,12,35510
3099,104,48,12,115255
3100,46,16,12,45516
3101,116,59,15,155329
3102,218,76,11,189369
3103,233,93,15,236591
3104,38,16,11,39298
3105,68,29,12,73077
3106,102,45,13,117436
3107,107,95,20,235334
3108,141,78,20,199362
3109,8,1,4,2903
3110,132,63,14,161466
3111,120,37,9,95152
3112,223,674,48,1417676
3113,200,274,26,636126
3114,166,114,18,282764
3115,148,65,14,167579
3116,118,76,17,195939
3117,215,84,12,206015
3118,82,92,17,213833
3119,102,65,16,155733
3120,179,71,11,181821
3121,60,25,11,66623
3122,24,5,7,13654
3123,87,48,16,128557
3124,119,47,10,125118
3125,52,41,13,103097
3126,227,128,17,305236
3127,107,31,11,84955
3128,54,17,10,46965
3129,81,28,9,74539
3130,111,40,9,103811
3131,1,0,1,65
3132,50,32,14,87631
3133,124,168,22,394173
3134,118,103,21,255903
3135,1,0,1,65
3136,41,10,6,29353
3137,177,117,14,291212
3138,60,35,12,92614
3139,49,21,14,58226
3140,242,232,28,558136
3141,204,81,12,202804
3142,154,58,11,152862
3143,179,208,19,475086
3144,228,373,29,846991
3145,152,59,11,153982
3146,1,0,1,65
3147,195,71,13,184699
3148,220,94,14,234673
