Index,NumStates, TimeTaken(ms),EquivalenceQueries, MembershipQueries
3699,158,138,30,354879
3700,160,65,16,165495
3701,40,9,12,28459
3702,49,12,12,34530
3703,102,47,15,124096
3704,30,7,9,18859
3705,237,104,17,262436
3706,119,43,15,111378
3707,172,171,38,417406
3708,43,12,11,36053
3709,191,439,80,905861
3710,23,3,7,10744
3711,97,37,14,102251
3712,1,0,1,65
3713,48,24,23,70812
3714,23,6,12,16781
3715,174,49,15,128972
3716,137,104,30,270910
3717,99,105,43,263928
3718,1,0,1,65
3719,36,16,16,40866
3720,226,92,16,231277
3721,199,95,18,236325
3722,42,18,18,51496
3723,1,0,1,65
3724,171,85,19,218795
3725,30,13,17,36082
3726,164,142,30,350267
3727,183,65,15,166932
3728,137,49,15,127800
3729,159,89,21,226667
3730,48,18,17,48712
3731,165,119,28,297317
3732,84,70,39,182161
3733,143,73,21,192403
3734,233,106,19,270354
3735,83,21,11,54743
3736,124,81,27,212718
3737,189,101,22,252804
3738,111,46,17,122169
3739,221,160,28,382665
3740,59,21,14,62506
3741,24,6,9,15882
3742,117,92,32,234021
3743,145,50,14,125919
3744,152,70,19,182274
3745,210,126,25,311923
3746,183,87,17,217454
3747,175,86,22,220697
3748,156,196,47,484089
3749,129,52,16,137038
3750,176,325,65,770777
3751,19,3,10,9300
3752,213,92,16,234446
3753,7,0,6,2446
3754,135,76,21,193993
3755,201,88,16,218608
3756,211,87,14,219077
3757,194,101,19,247398
3758,100,50,17,130345
3759,36,6,9,16829
3760,18,3,8,10048
3761,28,5,8,14798
3762,121,47,15,122444
3763,152,59,15,154941
3764,98,36,15,99489
3765,175,152,30,376614
3766,83,53,26,146224
3767,36,10,12,27551
3768,93,34,17,98224
3769,107,32,12,87241
3770,205,68,14,176997
3771,140,111,29,274774
3772,127,41,14,106247
3773,212,84,14,211696
3774,180,96,16,241585
3775,77,27,16,72980
3776,33,9,12,26611
3777,129,104,33,266976
3778,123,44,15,110406
3779,34,6,11,14299
3780,121,77,26,195608
3781,242,111,21,279349
3782,25,9,15,23580
3783,181,76,15,190371
3784,12,2,8,7120
3785,1,1,1,65
3786,106,39,16,105767
3787,166,58,12,150966
3788,106,42,18,115984
3789,126,44,14,113845
3790,40,21,23,54816
3791,197,103,20,266013
3792,114,39,14,103723
3793,101,47,19,117303
3794,111,46,16,120138
3795,144,52,15,129752
3796,93,27,11,68082
3797,225,117,19,287095
3798,79,32,14,80614
3799,102,36,14,95886
3800,67,27,18,72636
3801,16,2,8,5888
3802,117,46,16,122994
3803,108,187,61,430919
3804,81,32,17,86007
3805,158,121,34,308445
3806,69,18,13,49977
3807,103,29,12,78148
3808,104,60,29,148390
3809,65,37,25,96279
3810,1,0,1,65
3811,37,11,13,31401
3812,44,31,26,76415
3813,98,28,14,75203
3814,34,12,15,30815
3815,173,63,15,165293
3816,107,42,14,111093
3817,236,96,17,236000
3818,40,12,18,36497
3819,196,134,27,323234
3820,39,7,10,21317
3821,122,72,22,182276
3822,77,24,13,67689
3823,61,54,31,143726
3824,218,235,38,558183
3825,124,55,21,148366
3826,20,4,9,11843
3827,22,4,8,10777
3828,229,163,27,420335
3829,68,31,20,85368
3830,202,99,18,254618
3831,238,134,26,330824
3832,1,0,1,65
3833,183,193,43,459501
3834,111,43,16,112592
3835,1,0,1,65
3836,141,198,47,463674
3837,16,3,10,9791
3838,52,14,10,39125
3839,16,4,12,12471
3840,218,103,18,255124
3841,168,94,21,248806
3842,182,88,18,213474
3843,95,26,12,70323
3844,172,84,22,217494
3845,203,105,20,256390
3846,182,105,22,264926
3847,28,6,10,17184
3848,215,98,22,248412
3849,128,55,18,146229
3850,144,54,15,139791
3851,36,8,11,23360
3852,138,60,14,156520
3853,235,410,52,969164
3854,124,36,13,97000
3855,227,99,16,255136
3856,11,1,6,3862
3857,10,2,6,5017
3858,211,286,51,683323
3859,57,17,13,46604
3860,164,97,22,244532
3861,117,90,27,237808
3862,83,35,18,91028
3863,231,125,18,310290
3864,131,40,13,107857
3865,140,127,41,310395
3866,76,29,15,79000
3867,99,48,20,127250
3868,48,33,30,81903
3869,92,112,50,279627
3870,244,148,20,362705
3871,66,54,23,130438
3872,38,15,19,40401
3873,109,120,44,302489
3874,111,31,12,81509
3875,45,17,17,48879
3876,55,20,14,53256
3877,187,101,21,255295
3878,64,16,11,46628
3879,192,204,38,498251
3880,30,5,8,15951
3881,110,59,19,154427
3882,191,77,15,199680
3883,135,51,17,133120
3884,20,9,18,25231
3885,71,35,21,92543
3886,162,600,82,1241871
3887,214,109,19,270874
3888,79,28,13,77559
3889,185,319,66,749399
3890,109,45,16,119435
3891,139,111,31,287234
3892,163,159,37,384918
3893,188,78,17,196084
3894,38,16,23,45285
3895,17,4,11,12608
3896,221,89,16,228352
3897,183,85,17,219214
3898,122,43,15,112843
3899,224,109,19,277111
3900,29,5,9,17233
3901,129,53,18,137306
3902,45,17,17,47394
3903,121,38,14,96849
3904,195,88,18,228556
3905,1,0,1,65
3906,115,42,13,110485
3907,83,34,17,97741
3908,181,60,14,149417
3909,234,231246,82,1162146
3910,209,665,70,1167264
3911,50,33,30,91237
3912,133,88,19,188175
3913,235,140,19,277025
3914,104,46,15,118807
3915,173,203,43,481622
3916,204,482,69,1060397
3917,137,41,14,109979
3918,134,62,19,164062
3919,110,82,29,213059
3920,156,235,45,586693
3921,43,11,10,30014
3922,69,29,18,78237
3923,32,11,14,30931
3924,1,0,1,65
3925,154,65,17,170747
3926,48,18,18,52058
3927,183,152,33,379995
3928,53,28,18,73641
3929,142,65,17,171902
3930,220,92,15,233435
3931,207,115,21,293165
3932,38,15,13,39572
3933,42,18,20,54898
3934,62,26,16,69946
3935,187,205,43,517925
3936,202,89,19,227539
3937,229,111,17,285278
3938,209,105,19,263633
3939,130,52,17,136294
3940,202,78,16,198984
3941,81,43,21,119345
3942,76,22,12,55961
3943,215,144,25,349510
3944,90,31,13,79715
3945,191,169,41,410053
3946,83,24,14,62742
3947,203,109,19,259240
3948,6,0,4,1648
3949,132,68,22,175155
3950,160,111,29,275779
3951,80,35,18,92987
3952,74,26,14,73157
3953,186,208,44,502324
3954,241,167,25,397745
3955,160,263,54,558008
3956,79,26,15,70465
3957,103,36,12,92523
3958,105,33,13,85882
3959,211,143,25,358078
3960,196,90,17,225261
3961,83,56,28,150789
3962,183,108,21,273601
3963,222,185,33,455176
3964,42,10,10,29805
3965,28,6,9,16256
3966,79,25,14,69463
3967,159,69,15,174260
3968,206,157,32,388370
3969,194,104,20,268573
3970,59,20,18,56545
3971,150,140,31,358802
3972,20,3,7,9490
3973,163,65,15,165033
3974,81,49,28,116939
3975,3,0,2,395
3976,218,114,20,293542
3977,47,11,11,31797
3978,207,122,20,290543
3979,231,208,34,489572
3980,92,37,18,100149
3981,55,16,13,43367
3982,89,27,16,71586
3983,123,51,17,139933
3984,162,67,15,170135
3985,70,23,15,62414
3986,196,329,49,775317
3987,166,445,79,1012078
3988,165,164,44,404374
3989,145,186,43,469500
3990,46,17,15,46881
3991,156,136,32,342960
3992,95,91,41,232298
3993,11,2,9,4818
3994,203,81,14,206302
3995,72,16,12,45516
3996,132,45,16,120156
3997,110,32,12,80464
3998,151,293,62,649655
3999,150,82,22,209776
4000,229,183,30,441848
4001,140,58,15,148945
4002,223,116,19,289333
4003,97,81,39,200911
4004,183,91,19,232909
4005,151,79,22,204958
4006,125,41,14,110340
4007,154,150,40,377812
4008,210,88,15,219119
4009,53,60,35,141556
4010,139,73,20,192915
4011,43,10,11,31132
4012,117,37,14,100781
4013,1,0,1,65
4014,71,39,21,112427
4015,195,119,23,296061
4016,78,72,33,176478
4017,59,18,12,47343
4018,48,11,11,31774
4019,112,43,15,114364
4020,221,140,25,346232
4021,36,13,23,38835
4022,22,7,12,17866
4023,152,103,23,264819
4024,126,50,20,131114
4025,185,750,82,1403340
4026,107,137,45,331714
4027,24,8,14,24945
4028,119,154,45,391314
4029,160,314,62,759713
4030,164,166,36,415826
4031,216,118,20,297401
4032,96,65,28,172841
4033,230,119,18,292826
4034,186,74,14,177965
4035,166,165,40,384967
4036,37,15,15,37770
4037,238,168,26,412923
4038,39,14,17,40175
4039,44,12,13,35507
4040,198,83,17,214632
4041,74,25,15,69478
4042,180,113,20,289299
4043,221,89,15,226761
4044,104,30,13,80023
4045,122,62,20,168925
4046,39,14,17,41067
4047,21,7,15,20153
4048,18,3,7,9176
4049,143,67,17,175005
4050,45,13,12,36746
4051,206,148,27,362937
4052,182,93,23,229389
4053,172,107,25,274819
4054,208,101,19,252967
4055,41,11,13,31959
4056,177,72,16,183988
4057,35,7,12,22231
4058,42,13,10,33539
4059,227,388,58,923519
4060,45,11,10,30287
4061,85,44,22,122094
4062,41,22,27,62592
4063,117,75,26,198275
4064,71,31,21,83629
4065,65,19,12,54623
4066,132,51,15,131352
4067,127,48,19,123628
4068,206,165,30,413581
4069,141,58,14,145816
4070,69,63,32,154476
4071,234,502,66,1142865
4072,124,52,15,137212
4073,108,30,15,80451
4074,14,2,6,5914
4075,196,107,20,272332
4076,44,14,12,39520
4077,63,21,11,53894
4078,224,132,21,326837
4079,171,86,17,218639
4080,114,200,53,480608
4081,177,88,18,224708
4082,138,54,16,138859
4083,139,151,43,384018
4084,213,106,19,272668
4085,211,115,23,281080
4086,194,87,18,219611
4087,127,92,35,235241
4088,75,36,19,98184
4089,39,9,11,26187
4090,21,4,8,10166
4091,15,2,6,6252
4092,68,30,21,80724
4093,74,86,43,201161
4094,1,0,1,65
4095,117,37,16,100407
4096,163,70,20,178508
4097,69,19,12,54191
4098,118,55,21,141009
4099,82,29,16,79315
4100,217,293,44,718369
4101,228,92,15,231914
4102,140,123,33,313454
4103,93,31,16,83775
4104,89,63,28,162063
4105,52,25,25,70040
4106,170,90,20,233769
4107,55,16,13,44595
4108,177,356,66,789472
4109,179,463,85,1048639
4110,238,164,28,394721
4111,6,0,4,1634
4112,176,246,54,580043
4113,198,533,76,1159601
4114,73,25,13,66411
4115,95,43,17,117575
4116,141,64,18,172248
4117,21,4,10,12283
4118,192,88,17,216878
4119,83,49,29,121463
4120,230,170,29,404447
4121,170,227,51,535739
4122,170,75,19,193710
4123,216,291,49,668890
4124,22,5,10,13071
4125,241,96,15,244204
4126,64,19,12,52398
4127,41,8,11,23447
4128,149,49,15,128060
4129,60,13,11,37727
4130,171,192,42,474409
4131,152,50,14,132223
4132,147,54,15,146505
4133,215,79,15,200377
4134,21,6,12,17224
4135,146,187,45,473070
4136,126,92,26,234966
4137,29,7,12,19981
4138,22,3,7,10294
4139,95,41,21,108254
4140,113,70,24,184052
4141,154,76,18,195421
4142,17,3,11,11169
4143,87,43,20,109314
4144,127,68,21,165647
4145,221,81,14,202371
4146,187,155,31,386196
4147,211,119,22,302655
4148,215,98,18,247187
4149,157,289,66,653995
4150,83,32,18,91722
4151,180,71,15,182213
4152,135,203,59,479138
4153,221,119,19,300841
4154,190,71,15,180932
4155,195,66,15,172088
4156,61,15,11,42487
4157,229,96,17,241291
4158,172,205,52,498745
4159,29,5,8,15324
4160,102,43,20,115409
4161,148,69,19,176805
4162,17,3,9,9578
4163,174,127,26,319520
4164,180,110,23,283378
4165,222,101,17,253670
4166,189,141,27,331560
4167,226,171,35,415849
4168,84,29,13,76804
4169,92,41,17,113694
4170,13,2,8,7568
4171,75,25,13,65699
4172,180,59,15,148586
4173,55,43,28,103427
4174,161,68,18,169079
4175,114,59,24,152436
4176,241,517,64,1172000
4177,54,15,12,41815
4178,47,15,14,42476
4179,137,78,20,201963
4180,19,3,6,7740
4181,222,119,23,294513
4182,139,69,19,172352
4183,3,0,2,395
4184,176,106,25,267661
4185,170,74,16,182589
4186,222,132,24,321716
4187,228,154,23,383628
4188,77,29,14,76330
4189,86,29,18,81749
4190,136,128,39,322864
4191,65,18,12,51300
4192,102,40,15,106641
4193,44,11,14,31057
4194,31,7,14,22062
4195,127,57,18,144731
4196,183,67,15,172194
4197,63,24,21,65942
4198,114,36,13,96094
4199,66,60,29,152138
4200,70,20,17,56059
4201,34,18,24,47120
4202,63,23,14,63625
4203,130,49,15,127905
4204,70,26,14,64637
4205,120,218,51,490451
4206,238,324,45,773723
4207,187,229,43,540715
4208,204,121,21,295762
4209,41,9,10,26861
4210,151,113,30,284810
4211,180,88,21,221711
4212,53,34,34,90845
4213,1,0,1,65
4214,83,66,29,175735
4215,193,256,50,613241
4216,85,29,13,60482
4217,95,66,24,146498
4218,157,60,16,154242
4219,187,233,42,546095
4220,145,48,13,124550
4221,199,95,20,237055
4222,95,44,21,120776
4223,17,2,9,6213
4224,195,87,19,213558
4225,16,5,11,11343
4226,43,18,16,49558
4227,88,30,12,79704
4228,208,73,16,186462
4229,225,102,17,259026
4230,152,71,20,176214
4231,229,114,20,278428
4232,42,8,12,24426
4233,68,22,13,61396
4234,157,74,17,187673
4235,41,9,12,23345
4236,43,23,21,62859
4237,80,28,13,77394
4238,117,95,34,235020
4239,130,49,17,123360
4240,82,38,15,98783
4241,138,76,18,175510
4242,196,89,15,201634
4243,207,132,18,245836
4244,185,185,35,440711
4245,207,117,23,281709
4246,93,48,20,126159
4247,184,69,15,174283
4248,65,19,11,51843
4249,152,53,15,139860
4250,183,482,71,999955
4251,230,250,41,598482
4252,102,132,51,313705
4253,209,301,53,693371
4254,47,12,11,34642
4255,179,129,26,308884
4256,204,96,17,240225
4257,252,609,77,1399408
4258,20,3,7,6800
4259,71,21,11,60596
4260,18,3,8,7945
4261,159,181,43,439477
4262,62,16,11,44642
4263,1,0,1,65
4264,107,48,18,120096
4265,203,157,30,387279
4266,81,23,13,63240
4267,228,107,17,262901
4268,29,16,22,43084
4269,158,64,16,164630
4270,68,26,20,68075
4271,32,14,23,37825
4272,213,119,20,300682
4273,68,37,24,100494
4274,38,6,9,18038
4275,70,24,14,65638
4276,28,10,18,28959
4277,176,360,70,847061
4278,104,62,23,166570
4279,228,608,88,1344055
4280,187,144,34,367570
4281,84,35,16,92158
4282,45,30,25,75551
4283,224,123,22,303440
4284,156,63,17,152335
4285,1,0,1,65
4286,45,10,9,27224
4287,131,163,45,378343
4288,1,0,1,65
4289,146,84,21,222697
4290,35,7,9,20297
4291,134,47,14,118237
4292,151,120,30,287176
4293,181,131,25,331164
4294,185,212,41,521317
4295,37,8,10,24960
4296,96,28,13,74494
4297,148,47,14,122864
4298,246,111,18,289719
4299,137,50,15,127370
4300,206,90,16,223778
4301,134,137,36,349882
4302,25,4,11,11998
4303,102,85,37,220223
4304,109,167,55,405841
4305,235,649,88,1457585
4306,219,109,19,278625
4307,1,0,1,65
4308,73,53,30,131711
4309,81,33,19,91397
4310,50,15,14,43483
4311,135,68,18,172243
4312,127,53,15,133780
4313,137,46,13,119183
4314,202,82,17,205311
4315,137,139,36,351707
4316,207,162,31,388672
4317,98,97,39,231712
4318,102,38,18,105593
4319,69,19,11,53274
4320,41,12,13,33488
4321,134,74,24,186339
4322,62,28,16,75532
4323,167,75,20,183901
4324,109,40,17,108868
4325,64,21,11,57375
4326,41,17,20,48540
4327,218,108,22,261833
4328,76,77,36,189738
4329,95,34,14,87466
4330,111,48,17,130925
4331,244,212,33,497231
4332,167,93,22,239301
4333,63,13,14,37087
4334,68,28,16,76954
4335,197,111,21,283712
4336,56,29,22,77071
4337,204,75,15,187126
4338,214,179,33,444313
4339,70,28,19,73231
4340,26,8,14,23918
4341,146,63,17,168222
4342,237,316,46,759118
4343,1,0,1,65
4344,207,99,17,257519
4345,7,0,6,2148
4346,105,47,17,126823
4347,62,18,12,49181
4348,201,96,17,233813
4349,72,28,17,72592
4350,32,8,9,19899
4351,55,28,21,73972
4352,106,32,16,88232
4353,71,21,13,56461
4354,15,4,12,11067
4355,137,157,40,395615
4356,106,90,29,229504
4357,143,194,47,471959
4358,79,36,18,90057
4359,139,253,63,598289
4360,203,146,24,324395
4361,219,98,18,235362
4362,43,23,21,57932
4363,26,9,12,23323
4364,222,240,35,551589
4365,106,95,35,238553
4366,22,9,17,28049
4367,194,102,17,258901
4368,18,4,8,10626
4369,1,0,1,65
4370,232,146,23,357957
4371,134,92,23,228981
4372,154,297,68,560478
4373,140,93,15,139658
4374,98,204,47,334754
4375,228,585,81,1285578
4376,61,19,16,49866
4377,173,89,20,229406
4378,71,87,45,196891
4379,176,69,15,167310
4380,164,73,16,179944
4381,72,34,18,93226
4382,55,19,15,53162
4383,26,6,12,16447
4384,41,8,10,24474
4385,220,433,62,962518
4386,211,103,20,251331
4387,133,117,34,272121
4388,46,21,23,51662
4389,117,69,22,167714
4390,41,10,10,27785
4391,165,62,14,154218
4392,175,57,13,139036
4393,203,88,15,208389
4394,167,83,19,203411
4395,141,59,16,142458
4396,175,271,68,576604
4397,152,92,23,222892
4398,202,128,19,304082
4399,120,50,16,119513
4400,150,220,48,518535
4401,82,41,22,98529
4402,44,14,16,34974
4403,239,193,29,454563
4404,87,41,18,99239
4405,160,57,14,142694
4406,8,0,6,2343
4407,21,6,12,16038
4408,239,124,20,296691
4409,53,17,12,44428
4410,84,22,10,55294
4411,226,98,17,226184
4412,1,0,1,65
4413,123,37,13,99092
4414,53,15,12,44757
4415,141,63,15,155793
4416,117,49,17,126218
4417,94,29,12,75217
4418,77,111,41,259736
4419,48,11,12,31454
4420,98,34,13,88758
4421,58,29,21,78831
4422,219,132,22,326734
4423,109,150,54,367200
4424,109,97,37,244895
4425,179,85,18,211538
4426,204,95,19,242226
4427,37,8,11,23166
4428,1,0,1,65
4429,80,25,12,70117
4430,70,49,29,123710
4431,74,23,12,62145
4432,38,10,11,29074
4433,175,84,19,212241
4434,166,138,31,337530
4435,104,41,15,107698
4436,1,0,1,65
4437,101,36,15,102498
4438,76,21,11,58865
4439,76,22,13,61407
4440,200,240,42,586440
4441,158,98,29,243947
4442,143,47,14,119234
4443,15,1,6,5169
4444,197,110,25,275926
4445,234,361,54,853342
4446,207,71,19,180353
4447,209,260,45,617436
4448,195,69,17,176145
4449,88,31,16,86699
4450,156,102,27,256295
4451,161,101,22,246946
4452,12,2,8,5907
4453,21,4,14,14526
4454,235,738,90,1665239
4455,126,48,17,125359
4456,55,40,35,108730
4457,67,58,32,149494
4458,20,4,11,12684
4459,233,702,80,1492719
4460,197,58,14,144508
4461,174,120,21,302592
4462,104,31,13,84056
4463,33,8,10,20219
4464,84,24,12,66776
4465,220,163,27,405897
4466,238,154,21,377642
4467,130,98,28,257638
4468,60,20,13,51613
4469,139,88,29,218630
4470,88,26,13,70539
4471,11,2,7,5677
4472,162,64,19,169856
4473,38,10,11,29250
4474,56,16,13,44672
4475,30,11,15,26706
4476,113,56,22,146936
4477,76,46,32,121688
4478,209,95,18,232414
4479,161,168,40,415036
4480,60,28,22,77952
4481,149,93,21,230233
4482,103,71,26,182623
4483,13,2,8,7246
4484,48,17,19,46717
4485,227,419,58,990930
4486,77,60,33,146374
4487,185,64,14,162504
4488,127,63,21,162729
4489,50,13,13,37199
4490,193,137,27,335556
4491,73,83,37,192176
4492,16,5,10,13633
4493,28,12,17,33156
4494,204,277,47,668300
4495,132,83,23,218233
4496,222,599,80,1319435
4497,49,13,13,38165
4498,39,9,10,26336
4499,214,92,17,233879
4500,179,72,19,186382
4501,59,32,23,86269
4502,119,55,16,143142
4503,20,4,7,10586
4504,135,60,18,152985
4505,79,34,17,89396
4506,197,88,14,213332
4507,113,45,15,118252
4508,10,2,7,5365
4509,53,18,14,49872
4510,125,39,12,104070
4511,52,14,13,39170
4512,89,33,16,86696
4513,222,114,18,284066
4514,238,110,18,274459
4515,210,414,63,967972
4516,153,60,16,159925
4517,94,34,17,93412
4518,11,1,6,4646
4519,171,76,15,193743
4520,210,228,37,562879
4521,167,65,15,165220
4522,1,0,1,65
4523,58,28,21,72747
4524,183,371,75,831237
4525,120,39,13,106916
4526,77,25,13,67257
4527,37,11,13,31774
4528,128,150,46,380364
4529,159,98,20,245446
4530,47,19,15,51921
4531,31,6,9,17433
4532,36,14,26,40629
4533,158,115,25,287305
4534,20,4,11,11162
4535,100,36,15,96996
4536,100,41,14,108957
4537,202,84,17,214996
4538,141,137,38,351547
4539,163,90,20,230328
4540,88,28,13,79675
4541,209,198,33,488035
4542,210,167,31,400749
4543,172,399,66,957259
4544,205,82,15,215440
4545,150,56,17,144526
4546,91,60,27,163613
4547,185,78,16,194839
4548,158,96,21,237749
4549,45,14,12,38884
4550,121,39,15,98742
4551,123,49,15,124694
4552,121,54,18,141197
4553,58,27,20,78516
4554,215,92,17,231476
4555,24,11,16,29809
4556,121,43,15,108213
4557,102,124,48,306582
4558,160,68,16,172547
4559,33,8,14,21934
4560,116,93,28,231569
4561,60,16,10,41426
4562,77,35,25,95916
4563,39,10,10,27930
4564,1,0,1,65
4565,231,254,33,621645
4566,162,84,18,212175
4567,32,13,19,39353
4568,33,8,10,22457
4569,1,0,1,65
4570,130,42,13,112698
4571,91,58,27,147084
4572,122,60,18,154012
4573,16,4,11,11491
4574,117,50,18,129565
4575,164,78,17,200559
4576,76,29,14,79050
4577,179,66,15,164081
4578,119,83,29,213190
4579,222,367,64,854767
4580,158,56,13,145270
4581,169,63,16,166412
4582,182,125,29,322616
4583,47,18,18,51163
4584,100,42,15,99067
4585,35,8,12,24203
4586,135,44,15,116399
4587,137,63,17,168881
4588,207,103,17,253104
4589,114,67,24,167025
4590,192,113,26,287276
4591,55,14,11,41650
4592,1,0,1,65
4593,91,26,12,72252
4594,50,15,13,44494
4595,82,28,15,72280
4596,50,24,21,63175
4597,218,90,15,218482
4598,175,131,33,322473
4599,34,8,9,21071
4600,138,71,19,183411
4601,154,177,55,420434
4602,37,5,8,17237
4603,126,53,15,134468
4604,138,152,45,388118
4605,153,163,40,396169
4606,40,17,19,46521
4607,33,13,16,36241
4608,196,126,29,311105
4609,116,148,38,359382
4610,142,53,14,137436
4611,44,12,11,32882
4612,205,92,17,234117
4613,162,255,57,598377
4614,68,67,39,169491
4615,19,5,12,12391
4616,92,31,13,80702
4617,148,56,15,147817
4618,144,88,21,221372
4619,226,92,15,228335
4620,41,11,12,33773
4621,129,53,16,140624
4622,70,25,16,74556
4623,95,34,16,90131
4624,116,49,17,129611
4625,1,1,1,65
4626,149,107,26,271721
4627,105,88,32,230169
4628,120,87,29,222508
4629,45,17,17,49429
4630,90,54,21,144216
4631,165,59,15,153378
4632,9,1,6,3267
4633,203,80,15,195469
4634,214,137,28,336266
4635,136,136,42,326813
4636,133,47,14,117807
4637,206,271,47,635579
4638,44,18,24,48456
4639,36,6,9,17112
4640,89,28,12,78164
4641,139,202,55,497462
4642,146,57,13,142722
4643,122,42,13,105966
4644,131,169,37,417030
4645,196,81,15,199730
4646,208,88,17,227990
4647,137,59,19,151799
4648,218,498,66,1104926
4649,1,0,1,65
4650,36,9,10,24201
4651,160,84,22,218135
4652,178,70,16,178192
4653,98,53,21,149633
4654,201,79,15,192289
4655,25,8,16,21809
4656,1,0,1,65
4657,1,0,1,65
4658,236,124,18,316957
4659,53,18,13,51763
4660,153,79,20,202271
4661,154,149,34,363944
4662,50,19,14,49228
4663,120,41,14,108801
4664,80,32,16,86801
4665,85,71,33,190454
4666,35,7,15,23602
4667,1,1,1,65
4668,205,87,19,219472
4669,52,46,34,120202
4670,218,119,19,273869
4671,1,0,1,65
4672,44,12,14,34825
4673,54,17,12,46238
4674,86,30,13,77803
4675,23,4,8,10798
4676,114,49,15,121986
4677,51,38,19,72836
4678,14,2,7,5140
4679,84,42,21,104909
4680,30,10,14,22572
4681,40,25,23,60302
4682,92,41,18,107529
4683,212,84,15,200087
4684,43,17,17,46572
4685,1,0,1,65
4686,106,71,23,190335
4687,123,84,21,214884
4688,217,106,18,264994
4689,90,21,13,56555
4690,80,22,12,60522
4691,23,4,10,11463
4692,1,0,1,65
4693,48,28,24,80624
4694,193,135,29,329076
4695,192,100,19,255609
4696,25,7,13,21789
4697,140,174,40,422799
4698,35,10,11,27678
4699,185,70,15,174405
4700,33,10,10,28668
4701,18,2,8,6399
4702,151,139,32,351975
4703,114,130,43,328651
4704,179,195,43,481773
4705,222,299,50,726831
4706,44,15,14,40459
4707,108,39,16,107593
4708,119,61,22,161513
4709,215,111,21,280152
4710,230,227,41,529923
4711,72,60,29,146530
4712,70,51,26,134234
4713,106,42,15,112549
4714,130,78,23,210121
4715,1,0,1,65
4716,47,14,14,39714
4717,46,28,26,71742
4718,29,7,14,19893
4719,61,19,12,53428
4720,190,255,53,604123
4721,85,32,17,86464
4722,24,5,9,13806
4723,61,19,13,51981
4724,192,110,25,274918
4725,33,15,19,42673
4726,52,48,32,118205
4727,87,54,22,139109
4728,163,134,28,339770
4729,209,235,43,559010
4730,92,53,21,140302
4731,150,68,16,180061
4732,170,79,17,206822
4733,45,13,14,37153
4734,1,0,1,65
4735,87,37,19,97966
4736,142,71,20,181677
4737,23,5,7,12178
4738,226,200,29,495216
4739,181,100,19,263567
4740,119,56,16,150965
4741,97,31,15,83334
4742,97,51,19,133788
4743,98,42,20,106395
4744,186,114,21,283011
4745,21,4,12,13593
4746,1,0,1,65
4747,44,12,12,31890
4748,118,38,14,102792
4749,71,30,15,78162
4750,136,129,37,314974
4751,171,483,77,1035585
4752,142,48,14,127787
4753,230,104,17,262401
4754,148,54,16,143797
4755,1,0,1,65
4756,72,45,23,113233
4757,98,32,11,82825
4758,95,122,42,310812
4759,53,24,17,65416
4760,15,2,8,7171
4761,84,33,17,88854
4762,173,219,49,530116
4763,112,58,21,146151
4764,223,101,17,255779
4765,127,87,26,223651
4766,1,0,1,65
4767,55,18,13,49087
4768,100,54,25,137753
4769,106,106,45,261808
4770,44,13,18,35771
4771,27,5,10,17673
4772,214,83,16,204606
4773,178,84,17,209534
4774,132,45,16,122844
4775,216,98,19,250727
4776,208,218,37,521875
4777,237,105,16,261531
4778,153,64,16,165564
4779,192,920,97,1750537
4780,1,0,1,65
4781,119,114,43,273584
4782,189,373,70,865149
4783,2,0,1,129
4784,9,1,8,3514
4785,176,83,18,213758
4786,121,101,35,248259
4787,88,48,18,111535
4788,155,69,17,172031
4789,1,0,1,65
4790,197,270,51,633866
4791,202,339,54,764106
4792,183,147,29,372029
4793,20,7,18,18352
4794,92,39,17,106523
4795,187,169,32,421171
4796,168,66,15,168051
4797,27,5,9,14934
4798,77,25,14,66012
4799,138,127,36,323909
4800,109,55,21,147672
4801,54,21,17,58522
4802,103,42,15,107369
4803,125,40,13,102460
4804,97,35,18,96689
4805,174,67,15,172553
4806,165,62,18,156918
4807,45,14,13,40499
4808,160,76,21,196677
4809,184,111,24,283865
4810,167,117,28,294966
4811,65,21,13,57061
4812,142,86,25,220192
4813,60,30,22,79412
4814,182,79,16,193601
4815,75,26,15,71397
4816,162,87,23,217999
4817,169,67,14,168261
4818,145,96,28,251493
4819,186,84,17,207979
4820,239,125,20,305432
4821,171,78,16,202742
4822,73,47,22,118959
4823,158,66,16,168915
4824,64,27,16,74843
4825,95,110,41,269200
4826,121,65,20,170947
4827,1,1,1,65
4828,113,37,14,98749
4829,166,98,22,247787
4830,146,85,24,212089
4831,34,11,15,30498
4832,7,1,5,2401
4833,63,28,22,78410
4834,241,759,101,1699259
4835,183,125,23,323384
4836,25,5,12,15178
4837,194,86,17,218112
4838,196,279,42,684383
4839,42,10,9,26276
4840,54,12,11,36245
4841,86,55,24,140924
4842,137,59,17,156837
4843,23,4,10,15236
4844,88,128,39,293220
4845,126,62,17,163690
4846,127,51,15,134753
4847,96,65,25,170084
4848,105,156,54,360583
4849,107,85,28,217545
4850,67,17,13,46927
4851,1,0,1,65
4852,215,128,24,310332
4853,99,54,21,144837
4854,94,65,35,165610
4855,57,26,16,67553
4856,9,1,6,3121
4857,102,66,29,170656
4858,195,87,16,216737
4859,26,11,17,33039
4860,171,188,43,458996
4861,226,96,18,235391
4862,1,0,1,65
4863,58,23,15,59778
