Index,NumStates, TimeTaken(ms),EquivalenceQueries, MembershipQueries
3459,210,1671,8,42942
3460,33,41,3,1407
3461,195,431,2,12121
3462,19,29,3,1092
3463,218,653,3,21850
3464,65,100,3,3930
3465,56,208,8,6554
3466,248,741,3,19880
3467,157,427,3,10395
3468,225,4079,6,54120
3469,177,642,5,20590
3470,237,695,3,25175
3471,158,383,3,10144
3472,152,484,3,14335
3473,118,535,3,10428
3474,202,1157,2,19440
3475,150,1023,7,27692
3476,45,88,4,2821
3477,94,268,6,12663
3478,94,266,3,7182
3479,108,173,2,6727
3480,210,477,2,14314
3481,246,3096,7,48314
3482,14,13,3,638
3483,120,263,2,9399
3484,200,888,3,20852
3485,79,171,2,4134
3486,188,1224,4,26767
3487,63,204,5,6985
3488,102,220,3,7175
3489,231,620,2,19446
3490,59,91,2,3094
3491,128,273,2,7710
3492,1,0,1,3
3493,235,1070,3,26847
3494,207,870,3,25315
3495,160,981,5,21507
3496,177,871,4,17395
3497,231,545,2,15742
3498,44,60,3,1958
3499,209,1821,8,44833
3500,19,22,4,702
3501,17,17,3,490
3502,37,78,5,2475
3503,136,266,3,8190
3504,202,640,4,21870
3505,153,559,5,19034
3506,223,971,4,28608
3507,142,473,3,12825
3508,72,127,2,4060
3509,230,1001,4,25816
3510,172,591,4,18630
3511,179,332,2,11847
3512,60,283,6,6050
3513,69,117,2,3753
3514,164,445,2,13489
3515,145,339,2,9312
3516,209,483,3,14665
3517,38,47,2,1694
3518,228,628,2,16909
3519,175,641,5,18954
3520,58,107,3,3276
3521,47,174,4,3135
3522,54,122,4,3815
3523,189,587,5,22740
3524,120,265,2,7712
3525,51,85,3,3296
3526,25,21,2,918
3527,142,493,3,13965
3528,191,1079,4,24129
3529,1,0,1,3
3530,207,1349,5,33615
3531,55,119,4,5106
3532,135,972,4,17886
3533,119,1386,12,25095
3534,234,474,2,16884
3535,129,313,3,8547
3536,122,260,2,7350
3537,142,380,3,9120
3538,53,109,2,2461
3539,144,427,2,10982
3540,11,8,4,437
3541,124,258,4,8715
3542,180,567,2,11913
3543,148,492,2,9801
3544,22,30,6,1260
3545,153,524,4,15043
3546,16,12,2,528
3547,46,59,2,1767
3548,136,423,3,10920
3549,228,719,3,22850
3550,230,2396,9,59008
3551,18,24,4,777
3552,106,321,5,9159
3553,160,376,2,9630
3554,54,158,11,8175
3555,143,1138,10,31570
3556,178,392,3,12852
3557,90,206,4,7783
3558,227,954,2,18200
3559,14,15,4,783
3560,124,506,3,12699
3561,79,668,13,14310
3562,21,25,4,860
3563,67,350,10,10260
3564,165,1499,7,32107
3565,179,840,3,23694
3566,100,272,3,8241
3567,118,772,8,16827
3568,165,407,3,12909
3569,72,127,2,3625
3570,75,488,13,15704
3571,69,199,5,6672
3572,43,63,4,2175
3573,34,50,3,1173
3574,213,1165,3,26901
3575,184,437,2,11439
3576,84,162,2,4394
3577,129,314,2,8806
3578,27,32,3,935
3579,200,1733,5,26065
3580,115,301,4,9702
3581,109,222,2,7227
3582,184,421,2,11808
3583,190,534,3,15621
3584,32,40,4,2080
3585,124,444,5,13446
3586,124,288,2,7470
3587,119,331,2,8365
3588,9,6,3,228
3589,1,1,1,3
3590,10,7,3,294
3591,24,21,2,931
3592,168,513,4,16176
3593,19,16,3,624
3594,38,101,5,2849
3595,87,142,4,5425
3596,223,526,2,15645
3597,187,566,3,16125
3598,211,915,3,23688
3599,210,1660,6,36627
3600,162,451,2,12025
3601,206,1015,4,26845
3602,179,440,2,11847
3603,194,767,2,15949
3604,132,488,2,10335
3605,211,549,2,16074
3606,241,845,2,19320
3607,28,35,3,1026
3608,112,241,4,8325
3609,56,252,7,7910
3610,50,149,3,3131
3611,173,696,4,22208
3612,239,811,3,24429
3613,47,115,4,4180
3614,44,122,8,4272
3615,165,396,3,14233
3616,81,588,10,14996
3617,199,857,5,29526
3618,171,432,2,10976
3619,96,344,2,6755
3620,186,849,4,20515
3621,226,2181,5,39864
3622,20,26,3,861
3623,204,549,3,18405
3624,171,482,2,11662
3625,154,351,2,10506
3626,47,119,7,4465
3627,249,1574,6,41916
3628,53,80,2,2568
3629,18,16,4,666
3630,24,25,2,784
3631,42,72,2,1785
3632,81,500,10,13855
3633,159,678,5,16269
3634,47,192,8,5320
3635,134,483,5,16409
3636,24,26,3,1029
3637,11,6,2,253
3638,82,300,7,8910
3639,63,138,4,4445
3640,108,250,3,6727
3641,160,829,4,17655
3642,107,170,2,6450
3643,52,123,6,5670
3644,63,98,3,4191
3645,204,592,2,15951
3646,199,968,3,18753
3647,44,46,3,2314
3648,30,44,4,1769
3649,62,108,2,3375
3650,59,104,2,2856
3651,13,10,4,513
3652,134,826,9,24479
3653,196,498,2,12576
3654,127,311,2,9690
3655,70,112,3,4089
3656,82,277,5,7425
3657,108,353,5,10199
3658,60,109,2,2904
3659,203,676,3,15873
3660,126,319,3,8096
3661,81,613,11,15974
3662,180,441,2,11191
3663,130,280,2,9135
3664,72,146,2,4060
3665,118,591,5,14931
3666,65,462,10,9956
3667,74,264,5,7599
3668,12,10,4,500
3669,37,44,2,1500
3670,216,558,2,16021
3671,82,181,3,4455
3672,68,473,11,11371
3673,112,742,5,15975
3674,208,487,2,13344
3675,124,381,4,11454
3676,110,244,3,8177
3677,122,270,2,8085
3678,230,2480,11,64079
3679,111,222,2,6021
3680,214,765,3,19734
3681,231,680,2,18520
3682,190,558,2,12573
3683,59,77,3,3094
3684,35,83,8,3337
3685,21,62,6,1247
3686,187,1404,7,37125
3687,63,184,3,5334
3688,121,219,2,7776
3689,119,851,6,23661
3690,48,95,4,3298
3691,195,757,3,19550
3692,231,1101,3,25002
3693,225,1018,2,18942
3694,179,2482,14,47747
3695,56,87,2,3164
3696,185,401,2,13356
3697,25,49,6,1683
3698,202,2814,15,71685
3699,158,846,7,25360
3700,160,394,2,10914
3701,40,55,3,1863
3702,49,67,5,3960
3703,102,256,2,6560
3704,30,37,2,1220
3705,237,595,2,16625
3706,119,231,2,7648
3707,172,939,5,24495
3708,43,68,2,1827
3709,191,2616,13,55918
3710,23,18,2,799
3711,97,214,2,6240
3712,83,593,8,12859
3713,48,129,7,4753
3714,23,28,4,1034
3715,174,330,2,11517
3716,137,571,7,17875
3717,99,560,6,12139
3718,14,18,4,841
3719,36,90,5,2336
3720,226,599,2,17214
3721,199,558,3,16758
3722,42,102,6,3995
3723,1,1,1,3
3724,171,459,2,12691
3725,30,72,2,1403
3726,164,696,2,15134
3727,183,421,2,13212
3728,137,367,2,11000
3729,159,565,2,13717
3730,48,111,4,3395
3731,165,774,6,22177
3732,84,420,6,9971
3733,143,471,5,13202
3734,233,617,2,17746
3735,83,99,2,3841
3736,124,445,5,12948
3737,189,699,4,18192
3738,111,264,2,7136
3739,221,1090,4,30124
3740,59,125,2,3689
3741,24,21,2,882
3742,117,540,6,12925
3743,145,321,2,9312
3744,152,413,4,14030
3745,210,838,4,23997
3746,183,448,4,15781
3747,175,613,2,17199
3748,156,1104,11,33491
3749,129,302,2,7770
3750,176,1628,15,44831
3751,19,16,4,819
3752,213,527,2,12810
3753,7,4,5,270
3754,135,479,5,16260
3755,201,555,3,12493
3756,211,568,3,13536
3757,194,635,2,15560
3758,100,262,3,8442
3759,36,34,2,1314
3760,18,16,3,666
3761,28,29,3,912
3762,121,253,3,7290
3763,152,391,3,10370
3764,98,182,3,6895
3765,175,895,4,19656
3766,83,292,4,7014
3767,36,48,2,1533
3768,93,207,5,9724
3769,107,199,2,6235
3770,205,469,2,13152
3771,140,731,5,18827
3772,127,279,2,7395
3773,212,563,2,14875
3774,180,534,2,11191
3775,77,157,4,6200
3776,33,44,3,1742
3777,129,617,3,13986
3778,123,290,3,10621
3779,34,31,3,2346
3780,121,513,4,14094
3781,242,701,4,22795
3782,25,46,5,1377
3783,181,422,2,13431
3784,12,12,5,625
3785,1,0,1,3
3786,106,254,3,7455
3787,166,376,2,9990
3788,106,260,4,8520
3789,126,319,2,7843
3790,40,144,5,3078
3791,197,563,2,16985
3792,114,229,2,7557
3793,101,329,4,7714
3794,111,214,2,6021
3795,144,373,2,8959
3796,93,159,2,4862
3797,225,677,3,19844
3798,79,169,3,5088
3799,102,184,3,5125
3800,67,151,3,4050
3801,16,12,4,660
3802,117,261,3,6815
3803,108,1008,13,24521
3804,81,174,2,4401
3805,158,719,3,13631
3806,69,97,2,3475
3807,103,162,4,7245
3808,104,379,4,9405
3809,65,222,3,4978
3810,57,314,11,8510
3811,37,55,3,1950
3812,44,158,4,3026
3813,98,193,2,5319
3814,34,68,3,2208
3815,173,389,2,12145
3816,107,242,2,6665
3817,236,581,3,16555
3818,40,69,4,2754
3819,196,803,2,18471
3820,39,45,3,1580
3821,122,386,2,8330
3822,77,129,3,4340
3823,61,311,12,7626
3824,218,1360,3,23598
3825,124,375,2,6972
3826,20,19,3,615
3827,21,16,2,817
3828,229,988,4,27540
3829,68,148,6,5891
3830,202,647,3,14985
3831,238,866,5,29097
3832,205,3984,13,64938
3833,183,1094,7,32663
3834,111,244,4,9366
3835,228,4554,18,89115
3836,141,1220,5,17546
3837,16,16,5,594
3838,52,80,2,2205
3839,16,23,5,627
3840,218,634,3,21850
3841,168,425,3,16513
3842,182,515,5,20805
3843,95,169,2,5730
3844,172,691,3,14835
3845,203,668,2,15873
3846,182,633,3,15695
3847,28,28,2,1197
3848,215,643,3,17240
3849,128,329,4,10537
3850,144,327,2,10693
3851,36,39,2,1825
3852,138,370,3,10803
3853,235,2086,9,49455
3854,124,254,2,6972
3855,227,554,2,15015
3856,11,7,4,437
3857,10,8,3,273
3858,211,1630,10,51606
3859,57,91,2,2645
3860,164,595,5,17766
3861,117,520,3,10575
3862,83,216,2,4509
3863,231,811,3,22224
3864,131,253,2,9205
3865,140,780,5,19108
3866,76,166,2,4437
3867,99,314,6,9950
3868,48,172,5,3880
3869,92,602,11,18685
3870,244,960,2,19071
3871,66,373,4,5453
3872,38,100,3,2156
3873,109,753,9,23871
3874,111,209,2,6913
3875,45,110,3,2093
3876,55,148,2,3441
3877,187,615,3,15750
3878,64,102,2,2709
3879,192,1182,8,30415
3880,29,29,2,1062
3881,110,319,3,7735
3882,191,432,3,11873
3883,135,411,3,8130
3884,20,49,8,1435
3885,71,216,4,5148
3886,162,3518,21,64025
3887,214,641,2,15873
3888,79,167,3,4770
3889,185,1963,7,36358
3890,109,286,2,6789
3891,139,638,6,16182
3892,163,1128,6,25833
3893,188,487,2,13195
3894,38,81,5,2233
3895,17,20,5,945
3896,221,534,2,15948
3897,183,466,2,12478
3898,122,232,2,7350
3899,224,623,2,17062
3900,29,31,3,1357
3901,129,334,2,9324
3902,45,81,4,3458
3903,121,249,2,7533
3904,195,470,2,13294
3905,12,59,4,600
3906,115,231,2,6930
3907,83,153,2,5344
3908,181,362,2,12705
3909,234,2442,6,52059
3910,209,2289,8,42319
3911,50,140,6,4444
3912,133,342,3,11481
3913,235,698,5,22608
3914,104,254,2,5643
3915,173,1123,8,34353
3916,204,2851,7,45808
3917,137,238,3,8250
3918,134,385,3,12374
3919,110,569,2,10829
3920,156,1268,8,32239
3921,43,55,2,2175
3922,69,135,3,5838
3923,32,67,4,1755
3924,96,1011,14,22581
3925,154,395,2,11433
3926,48,99,5,2619
3927,183,1024,4,22020
3928,53,124,4,4815
3929,142,373,3,9405
3930,220,588,3,15876
3931,207,685,3,20750
3932,38,63,2,1694
3933,42,117,6,3400
3934,62,136,3,4375
3935,187,1131,5,28875
3936,202,571,5,22275
3937,229,720,3,17901
3938,209,564,2,16341
3939,130,259,3,8091
3940,202,498,2,12960
3941,81,248,4,7498
3942,76,141,3,4284
3943,215,767,5,25429
3944,90,160,2,4706
3945,191,1236,5,31789
3946,83,157,3,6513
3947,203,735,2,14245
3948,6,2,4,143
3949,132,406,5,15370
3950,160,671,4,15408
3951,80,200,4,5313
3952,74,131,4,5066
3953,186,1232,4,25737
3954,241,1004,3,24633
3955,160,1523,4,24396
3956,79,141,3,5247
3957,103,195,3,6003
3958,105,206,3,8018
3959,211,893,4,26226
3960,196,617,4,16113
3961,83,347,4,7849
3962,183,679,3,15781
3963,222,1173,3,29815
3964,42,57,2,1530
3965,28,33,2,1140
3966,79,116,2,3498
3967,159,408,2,10208
3968,206,987,2,21063
3969,194,594,2,14004
3970,59,114,2,3808
3971,150,749,3,15050
3972,20,19,3,574
3973,163,387,2,11772
3974,81,300,5,10921
3975,50,245,8,5858
3976,218,733,3,24472
3977,47,65,4,2945
3978,207,740,3,16600
3979,231,1203,3,23613
3980,92,193,3,6660
3981,55,89,4,3330
3982,89,136,2,5191
3983,123,331,3,11609
3984,162,423,2,10400
3985,70,121,2,4089
3986,196,1835,8,39693
3987,166,2388,20,62604
3988,165,1178,5,25818
3989,145,1005,6,22698
3990,46,78,3,2976
3991,156,810,4,23162
3992,95,545,8,14325
3993,11,8,4,345
3994,203,502,2,13431
3995,72,98,2,3625
3996,132,302,4,13250
3997,110,183,2,6630
3998,151,1981,14,43026
3999,150,739639,4,15050
4000,229,1679,5,32589
4001,140,437,4,11240
4002,223,694,2,17433
4003,97,489,5,10140
4004,183,469,2,12111
4005,151,424,4,13635
4006,125,233,2,8032
4007,154,739,5,21012
4008,210,564,4,22734
4009,53,331,12,8881
4010,139,412,2,9486
4011,43,43,2,2262
4012,117,200,3,6580
4013,55,185,5,4995
4014,71,179,5,6721
4015,195,683,4,17204
4016,78,411,9,12089
4017,59,89,2,3094
4018,48,53,2,1940
4019,112,228,2,5625
4020,221,717,6,26137
4021,36,66,8,3285
4022,22,32,2,900
4023,152,530,4,14945
4024,126,346,3,9867
4025,185,3977,8,42294
4026,107,777,7,16555
4027,24,44,5,1519
4028,119,822,5,13384
4029,160,1334,8,32421
4030,164,868,6,23688
4031,216,507,3,20784
4032,96,343,9,11387
4033,230,678,3,17057
4034,186,428,2,14174
4035,166,929,5,24309
4036,37,78,3,2025
4037,238,970,2,21465
4038,39,67,5,2528
4039,44,60,3,1869
4040,198,474,2,13498
4041,74,123,2,4023
4042,180,612,3,15523
4043,221,579,2,14619
4044,104,168,3,7524
4045,122,307,4,12250
4046,39,59,5,2528
4047,21,35,5,1333
4048,18,14,4,703
4049,143,368,3,9471
4050,45,64,2,2184
4051,206,886,4,24780
4052,182,636,3,17155
4053,172,586,3,18975
4054,208,589,2,14595
4055,41,65,4,2324
4056,177,368,2,10650
4057,35,39,3,1491
4058,42,63,2,1955
4059,227,1876,10,57330
4060,45,58,3,2002
4061,85,239,3,7353
4062,41,106,8,4980
4063,117,375,3,10810
4064,71,196,4,7436
4065,65,96,2,3013
4066,132,286,3,8745
4067,127,284,3,8670
4068,206,918,6,31388
4069,141,284,3,9622
4070,69,276,5,6672
4071,234,2517,4,34237
4072,124,217,2,8466
4073,108,181,3,7812
4074,14,9,4,667
4075,196,527,2,16899
4076,44,71,3,2670
4077,63,100,2,2921
4078,224,729,4,22450
4079,171,491,2,11319
4080,114,1067,9,20610
4081,177,450,3,12070
4082,138,280,2,8864
4083,139,802,6,22599
4084,213,558,3,15799
4085,211,707,3,20304
4086,194,504,3,15560
4087,127,471,7,17850
4088,75,164,4,8003
4089,39,45,4,1896
4090,21,18,2,688
4091,15,11,3,496
4092,68,163,3,5206
4093,74,491,7,10579
4094,1,0,1,3
4095,117,208,3,7520
4096,163,390,3,13734
4097,69,101,2,4031
4098,118,299,4,11139
4099,82,130,4,5445
4100,217,1289,6,41325
4101,228,526,2,14167
4102,140,612,4,11802
4103,93,171,2,5423
4104,89,350,6,10382
4105,52,131,4,3675
4106,170,395,3,18073
4107,55,84,3,3219
4108,177,1766,3,26980
4109,179,2092,8,38054
4110,238,964,3,24804
4111,6,2,2,104
4112,176,1368,10,37418
4113,198,2882,9,49625
4114,73,144,2,3234
4115,95,209,3,7449
4116,141,342,2,10188
4117,21,23,4,1032
4118,192,510,2,15015
4119,83,264,6,6680
4120,230,877,3,23050
4121,170,1216,4,25916
4122,170,472,3,15345
4123,216,1484,5,42001
4124,22,22,3,1035
4125,241,558,2,19320
4126,64,94,2,3225
4127,41,47,3,2656
4128,149,237,3,11661
4129,60,73,2,2541
4130,171,1019,7,30184
4131,152,253,3,9760
4132,147,294,3,11505
4133,215,486,2,14223
4134,19,104,5,1287
4135,146,946,8,26370
4136,126,456,3,12144
4137,29,37,5,1652
4138,22,18,3,720
4139,95,230,4,7449
4140,113,367,9,13166
4141,154,457,4,16068
4142,17,18,4,665
4143,87,249,4,7525
4144,127,356,2,9945
4145,221,494,2,14619
4146,187,891,4,20250
4147,211,657,3,19881
4148,215,542,2,15085
4149,157,1444,10,37800
4150,83,166,2,6012
4151,180,430,3,15884
4152,135,1019,8,26558
4153,221,580,2,15948
4154,190,409,2,13716
4155,195,429,3,13294
4156,61,66,2,3075
4157,229,525,4,19737
4158,172,1103,7,32430
4159,29,26,3,885
4160,102,296,6,10660
4161,148,358,2,10098
4162,17,16,6,805
4163,174,714,5,25477
4164,180,618,4,19494
4165,222,545,3,16020
4166,189,755,5,23119
4167,226,1029,5,35334
4168,84,141,2,5070
4169,92,199,2,6105
4170,13,11,6,486
4171,75,131,3,3473
4172,180,340,2,12274
4173,55,205,9,8103
4174,161,381,2,12274
4175,114,321,3,10992
4176,241,2571,8,51681
4177,54,68,3,2943
4178,47,71,4,2470
4179,137,363,3,13200
4180,19,12,2,624
4181,222,682,3,23585
4182,139,377,4,15624
4183,155,1867,14,46028
4184,176,623,4,15885
4185,170,370,2,11935
4186,222,818,3,24030
4187,228,914,2,20565
4188,77,154,2,4340
4189,86,182,4,7958
4190,136,723,11,27027
4191,65,88,2,2751
4192,102,200,2,5535
4193,44,55,3,2670
4194,31,34,5,1575
4195,127,304,2,7650
4196,183,381,2,13212
4197,63,143,5,6858
4198,114,209,2,6870
4199,66,252,4,5985
4200,70,111,4,5217
4201,34,76,6,2760
4202,63,136,3,3810
4203,130,271,3,10179
4204,70,145,2,3666
4205,120,1093,4,13737
4206,238,1818,4,31959
4207,187,1314,3,24375
4208,204,666,2,17587
4209,41,97,2,1743
4210,151,583,5,19695
4211,180,492,4,20577
4212,53,147,7,6099
4213,196,3287,16,66024
4214,83,370,5,10020
4215,193,1202,5,32895
4216,85,126,2,4275
4217,95,328,5,10123
4218,157,306,4,14490
4219,187,1393,9,35625
4220,145,280,2,9894
4221,199,590,3,15561
4222,95,183,4,8213
4223,17,11,3,665
4224,195,498,4,21896
4225,16,21,5,660
4226,43,72,3,2436
4227,88,165,2,4602
4228,208,433,2,13761
4229,225,514,2,15785
4230,152,356,3,13420
4231,229,680,3,20655
4232,42,46,3,1955
4233,68,112,3,3973
4234,157,419,3,10080
4235,41,49,4,3237
4236,43,106,5,3306
4237,80,138,3,4991
4238,117,573,4,15745
4239,130,235,2,9396
4240,82,188,5,7260
4241,138,409,3,10803
4242,196,435,2,12969
4243,207,500,2,13695
4244,185,871,4,21889
4245,207,675,3,17845
4246,93,279,6,9350
4247,184,413,2,12546
4248,65,109,2,3275
4249,152,302,2,11590
4250,183,2624,11,48444
4251,230,1395,8,49788
4252,102,762,11,17835
4253,209,1587,10,51537
4254,47,64,2,2565
4255,179,716,2,15437
4256,204,558,3,13497
4257,252,3048,10,65650
4258,20,13,3,615
4259,71,112,3,4576
4260,18,11,3,666
4261,159,890,5,26158
4262,62,90,2,3250
4263,1,1,1,3
4264,107,305,3,10750
4265,203,932,2,18315
4266,81,113,2,5053
4267,228,613,2,17366
4268,29,75,9,3068
4269,158,343,2,9193
4270,68,108,4,4932
4271,32,62,4,2340
4272,213,634,3,17080
4273,68,197,5,6165
4274,38,33,3,1386
4275,70,121,2,4089
4276,28,50,3,1425
4277,176,1732,11,44831
4278,104,334,3,7942
4279,228,3155,8,57125
4280,187,842,3,19125
4281,84,191,2,4563
4282,45,159,5,3458
4283,224,711,2,16164
4284,156,384,3,11268
4285,163,2571,18,59514
4286,45,52,3,2730
4287,131,958,7,19988
4288,152,1448,9,32025
4289,146,469,4,15236
4290,35,43,2,1136
4291,134,277,2,8877
4292,151,732,3,15756
4293,181,647,5,16698
4294,185,1070,9,37842
4295,37,44,2,1500
4296,96,147,3,7334
4297,148,290,2,9801
4298,246,706,2,18241
4299,137,294,2,9625
4300,206,516,2,16933
4301,134,702,6,21251
4302,25,19,2,867
4303,102,366,6,11275
4304,109,795,6,15549
4305,235,3474,18,85251
4306,219,647,2,17560
4307,149,1582,12,41262
4308,73,297,6,9114
4309,81,195,4,5542
4310,50,82,3,2727
4311,135,336,2,9214
4312,127,282,3,7395
4313,137,237,2,8525
4314,202,475,2,14580
4315,137,706,5,17050
4316,207,987,5,28220
4317,98,613,9,17730
4318,102,235,3,8815
4319,69,102,2,3892
4320,41,50,4,2407
4321,134,380,2,8877
4322,62,119,4,4375
4323,167,440,5,20770
4324,109,224,2,7446
4325,64,100,2,3612
4326,41,80,2,1909
4327,218,660,4,20976
4328,76,451,9,11169
4329,95,194,2,4966
4330,111,256,3,7805
4331,244,1321,5,36675
4332,167,561,4,18760
4333,63,72,4,4064
4334,68,149,3,4110
4335,197,548,2,15405
4336,56,165,5,5311
4337,204,423,2,13497
4338,214,1034,2,23595
4339,70,154,2,4653
4340,26,31,3,1219
4341,146,395,3,11720
4342,237,1578,3,31825
4343,172,2028,4,25185
4344,207,466,3,15770
4345,7,6,4,180
4346,105,210,3,9706
4347,62,89,2,2875
4348,201,637,3,14105
4349,72,161,4,5945
4350,32,41,4,1885
4351,55,142,4,4107
4352,106,157,3,6816
4353,71,122,2,3861
4354,15,18,3,558
4355,137,830,3,16225
4356,106,342,2,8094
4357,143,978,5,21238
4358,79,183,3,5088
4359,139,1240,11,32085
4360,203,806,5,23606
4361,219,697,2,17121
4362,43,119,6,4263
4363,26,48,4,1537
4364,222,1370,3,24475
4365,106,482,5,15336
4366,22,41,5,1170
4367,194,618,4,18672
4368,18,15,4,703
4369,222,3036,11,61855
4370,232,798,3,20925
4371,134,497,4,12912
4372,154,1522,11,35844
4373,140,301,3,9273
4374,98,788,13,20882
4375,228,2589,11,66722
4376,61,107,3,4182
4377,173,465,2,13880
4378,71,454,6,8151
4379,176,371,2,11649
4380,164,328,3,10857
4381,72,150,2,4495
4382,55,70,3,3108
4383,26,32,5,1431
4384,41,46,2,1743
4385,220,2130,9,54243
4386,211,620,4,20727
4387,133,636,6,16821
4388,46,84,5,3162
4389,117,294,2,7990
4390,41,50,3,1660
4391,165,330,3,10592
4392,175,325,2,11583
4393,203,414,2,13838
4394,167,453,3,13065
4395,141,312,2,8490
4396,175,1545,13,50544
4397,152,463,4,18605
4398,202,674,3,22275
4399,120,271,3,10363
4400,150,965,6,22274
4401,82,203,2,4620
4402,44,54,5,2937
4403,239,1059,3,29219
4404,87,195,3,6475
4405,160,299,2,10272
4406,8,3,3,204
4407,21,40,2,645
4408,239,629,4,24908
4409,53,84,2,2247
4410,84,122,2,4225
4411,226,648,4,20838
4412,1,0,1,3
4413,123,215,2,7163
4414,53,87,3,2782
4415,141,321,2,8773
4416,117,253,3,7520
4417,94,159,3,4914
4418,77,554,12,15345
4419,48,60,2,2037
4420,98,201,2,5516
4421,58,135,5,4446
4422,219,720,4,23267
4423,109,659,6,16206
4424,109,619,7,17520
4425,179,467,2,13283
4426,204,623,2,15133
4427,37,39,4,1875
4428,88,733,6,10974
4429,80,149,2,3864
4430,70,221,6,6345
4431,74,114,3,3874
4432,38,55,4,1925
4433,175,489,2,14040
4434,166,729,5,22311
4435,104,236,4,7524
4436,1,0,1,3
4437,101,185,3,7917
4438,76,112,3,4437
4439,76,99,2,4284
4440,200,1198,6,30075
4441,158,562,2,12680
4442,143,266,2,9471
4443,15,8,3,496
4444,197,567,4,18565
4445,234,1765,8,44086
4446,207,512,2,15355
4447,209,1291,5,29330
4448,195,447,3,15640
4449,88,161,2,4248
4450,156,623,3,15337
4451,161,560,3,17442
4452,12,9,2,350
4453,21,18,5,1032
4454,235,3557,16,79599
4455,126,261,2,6831
4456,55,202,6,5994
4457,67,312,9,9180
4458,20,21,2,779
4459,233,3092,12,82192
4460,197,380,4,15010
4461,174,690,4,18846
4462,104,185,2,5016
4463,33,38,3,1943
4464,84,137,2,4732
4465,220,812,3,26901
4466,238,699,2,17649
4467,130,433,2,10179
4468,60,97,3,3146
4469,139,546,5,16740
4470,88,142,3,4779
4471,11,8,5,391
4472,162,380,3,11375
4473,38,42,3,2002
4474,56,72,4,3955
4475,30,47,6,2379
4476,113,315,4,10442
4477,76,245,9,10098
4478,209,566,3,17179
4479,161,850,3,19703
4480,60,151,5,4477
4481,149,462,4,14352
4482,103,351,3,11178
4483,13,36,5,594
4484,48,94,6,4171
4485,227,2210,11,52780
4486,76,972,9,10557
4487,185,378,3,14469
4488,127,334,2,9180
4489,50,64,3,2727
4490,193,742,2,18189
4491,73,503,9,9849
4492,16,22,4,792
4493,28,65,6,2109
4494,204,1192,6,37219
4495,132,483,4,14840
4496,222,2800,8,51620
4497,49,71,3,2772
4498,39,48,4,3713
4499,214,564,2,15873
4500,179,443,3,13642
4501,59,187,4,4760
4502,119,280,2,8126
4503,20,19,5,861
4504,135,343,3,11653
4505,79,180,6,6678
4506,197,501,2,14615
4507,113,235,2,7718
4508,10,6,3,294
4509,53,79,2,2782
4510,125,240,2,8785
4511,52,72,2,2940
4512,89,159,3,4475
4513,222,630,3,18245
4514,238,668,3,21942
4515,210,1853,6,40837
4516,153,316,2,8903
4517,94,225,2,5859
4518,11,7,3,299
4519,171,435,3,14749
4520,210,1205,5,34101
4521,167,391,2,11055
4522,97,1014,19,28665
4523,58,163,6,5382
4524,183,1947,10,45141
4525,120,213,2,6266
4526,77,131,3,4030
4527,37,55,2,1650
4528,128,740,6,17733
4529,159,533,3,14036
4530,47,95,4,2565
4531,31,32,3,945
4532,36,70,9,3723
4533,158,526,4,16484
4534,20,20,4,984
4535,100,190,3,7839
4536,100,188,2,6030
4537,202,459,3,17415
4538,141,553,5,18961
4539,163,480,3,15696
4540,88,141,2,4956
4541,209,966,4,25140
4542,210,936,4,19787
4543,172,1823,5,28290
4544,205,401,2,13152
4545,150,341,3,14749
4546,91,334,8,10065
4547,185,458,3,12243
4548,158,481,3,17118
4549,45,82,2,2093
4550,121,233,3,10692
4551,123,221,2,7410
4552,121,338,2,8019
4553,58,123,3,3510
4554,215,502,2,16809
4555,24,49,7,1568
4556,121,246,2,7047
4557,102,702,10,18450
4558,160,380,2,10914
4559,33,34,3,1273
4560,116,468,6,13747
4561,60,77,2,3146
4562,77,152,5,7440
4563,39,50,3,2054
4564,46,216,7,5022
4565,231,1314,5,29169
4566,162,421,4,12025
4567,32,62,8,2275
4568,33,34,3,1541
4569,164,2319,19,55930
4570,130,213,3,7569
4571,91,286,4,7503
4572,122,285,2,8085
4573,16,19,3,495
4574,117,259,4,8930
4575,164,339,2,13160
4576,76,147,2,5049
4577,179,372,2,11847
4578,119,435,5,13145
4579,222,1948,6,36490
4580,158,299,2,12363
4581,169,365,2,10509
4582,182,581,2,17520
4583,47,89,8,4655
4584,100,243,5,8040
4585,35,38,4,1988
4586,135,221,3,8672
4587,137,337,2,9350
4588,207,514,2,15770
4589,114,372,5,12595
4590,192,718,5,24640
4591,55,79,3,2664
4592,1,1,1,3
4593,91,120,2,5673
4594,50,73,2,2424
4595,82,133,3,5445
4596,50,121,4,3535
4597,218,455,2,15295
4598,175,741,5,22815
4599,34,39,3,1380
4600,138,331,4,11911
4601,154,1028,12,38625
4602,37,31,2,1500
4603,126,299,3,9108
4604,138,805,8,26592
4605,153,881,10,28551
4606,40,95,7,4131
4607,33,64,7,2747
4608,196,759,4,22794
4609,116,733,8,17941
4610,142,279,2,9120
4611,44,57,2,2047
4612,205,545,2,15618
4613,162,1268,8,28600
4614,68,357,8,8631
4615,19,23,5,741
4616,92,151,2,5180
4617,148,351,2,9801
